title,news,index,url
"California man accused of drugging, sexually assaulting nine women is charged with murder",nbc,2702,https://www.nbcnews.com/news/california-man-accused-drugging-sexually-assaulting-nine-women-charged-rcna176129
"The best women’s workout leggings of 2024, according to experts",nbc,2703,https://www.nbcnews.com/select/shopping/best-workout-leggings-according-fitness-professionals-ncna1019826
"Zelenskyy calls for international support, Harris underscores unity with Ukraine",nbc,2704,https://www.nbcnews.com/news/world/zelenskyy-calls-international-support-restoration-rules-based-order-rcna139321
Ex-cop who stormed the Capitol on Jan. 6 sentenced to record-tying 7 years in prison,nbc,2705,https://www.nbcnews.com/politics/justice-department/virginia-cop-thomas-robertson-jan-6-sentenced-7-years-prison-rcna42559
"No new talks over U.S. soldier detained in North Korea, U.S. officials say",nbc,2706,https://www.nbcnews.com/news/world/travis-king-north-korea-american-runaway-united-nations-rcna95885
GOP-led House committees release lengthy report alleging President Biden committed impeachable offenses,nbc,2707,https://www.nbcnews.com/politics/congress/gop-led-house-committees-release-lengthy-report-alleging-president-bid-rcna166954
Putin warns he could provide weapons to attack the West and issues new nuclear threat,nbc,2708,https://www.nbcnews.com/news/world/putin-threatens-weapons-attack-west-ukraine-strikes-inside-russia-rcna155795
Israel’s outgoing army chief rebukes Netanyahu's far-right government ,nbc,2709,https://www.nbcnews.com/news/world/israel-benjamin-netanyahu-government-rebuke-ex-army-chief-rcna65667
Trump comes out against Florida's abortion rights ballot measure after conservative backlash,nbc,2710,https://www.nbcnews.com/politics/2024-election/trump-damage-control-abortion-backlash-conservatives-rcna168922
Kanye West implies he plans to vote for Donald Trump in 2020,nbc,2711,https://www.nbcnews.com/news/us-news/kanye-west-implies-he-plans-vote-donald-trump-2020-n1185346
Palestinian civilians trapped in Gaza amid intensifying Israeli bombing,nbc,2712,https://www.nbcnews.com/news/world/palestinian-civilians-trapped-gaza-amid-intensifying-israeli-bombing-n1267335
Congress passes bill to boost presidential candidate security after apparent attempt on Trump's life,nbc,2713,https://www.nbcnews.com/politics/congress/congress-passes-bill-boost-secret-service-presidential-security-rcna172564
Harris points to California experience and criticizes Trump when asked how she would differ from Biden on border policy,nbc,2714,https://www.nbcnews.com/politics/2024-election/kamala-harris-points-california-experience-criticizes-trump-asked-diff-rcna174893
Hard-liner Raisi's 'engineered' Iran election win entrenches conservative rule,nbc,2715,https://www.nbcnews.com/news/world/hard-liner-raisi-s-engineered-iran-election-win-entrenches-conservative-n1271616
Tens of thousands protest Netanyahu's contentious plan to overhaul Israel's judicial system,nbc,2716,https://www.nbcnews.com/news/world/israel-protest-netanyahus-judicial-overhaul-rcna70535
Police deny Venezuela gang has taken over rundown apartment complex in Denver suburb,nbc,2717,https://www.nbcnews.com/news/latino/police-deny-venezuela-gang-taken-rundown-apartment-complex-denver-subu-rcna169831
Israel says ground operation at its 'most intense day',nbc,2718,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna128049/rcrd27249?canonicalCard=true
FBI failures before the Capitol siege avoided the Jan. 6 committee's scorn. Not for long.,nbc,2719,https://www.nbcnews.com/politics/justice-department/fbi-failures-capitol-siege-avoided-jan-6-committees-scorn-not-long-rcna38615
Democrats ramp up efforts to turn out Puerto Rican voters in Pennsylvania,nbc,2720,https://www.nbcnews.com/news/latino/democrats-ramp-efforts-turn-puerto-rican-voters-pennsylvania-rcna172216
Democrats to dub Trump a 'chicken' to pressure him to debate Harris,nbc,2721,https://www.nbcnews.com/politics/2024-election/trump-chicken-campaign-debate-harris-rcna172168
The U.S. could see a new 'extreme heat belt' by 2053,nbc,2722,https://www.nbcnews.com/science/environment/us-see-new-extreme-heat-belt-2053-rcna42486
Trump rallies in the South Bronx as he seeks to win over Black and Hispanic voters,nbc,2723,https://www.nbcnews.com/politics/donald-trump/trump-rallies-south-bronx-win-black-hispanic-voters-rcna153293
Indian election: Prime Minister Modi's BJP seeks supporters in the U.S.,nbc,2724,https://www.nbcnews.com/news/world/india-election-president-narendra-modi-bjp-us-american-support-rcna139717
"Wisconsin voters face long waits, lines amid coronavirus outbreak",nbc,2725,https://www.nbcnews.com/politics/2020-election/wisconsin-set-vote-national-guard-called-out-many-polling-places-n1178206
"How to drive safely with a dog: Shop crash-tested harnesses, crates and more",nbc,2726,https://www.nbcnews.com/select/shopping/safe-car-travel-dogs-ncna1275708
South Korean prime minister offers to resign after parliamentary election defeat,nbc,2727,https://www.nbcnews.com/news/world/south-korea-prime-minister-offers-resign-parliamentary-election-defeat-rcna147330
"Harris-Trump debate nabs more than 67 million viewers, Nielsen says",nbc,2728,https://www.nbcnews.com/news/us-news/harris-trump-debate-nabs-least-575-million-viewers-according-early-rat-rcna170634
Pro-Palestinian protests inflame tensions in Washington over the Israel-Hamas war,nbc,2729,https://www.nbcnews.com/politics/politics-news/-palestinian-protests-inflame-tensions-washington-israel-hamas-war-rcna163661
Floods in Romania kill at least four people as rain batters central Europe ,nbc,2730,https://www.nbcnews.com/news/world/floods-romania-kill-least-four-people-rain-batters-central-europe-rcna171145
ACLU sues Biden administration over new asylum rule,nbc,2731,https://www.nbcnews.com/politics/immigration/aclu-sues-biden-new-asylum-rule-rcna156890
"Democrats maintain control of Senate, NBC News projects, defeating many Trump-backed Republicans",nbc,2732,https://www.nbcnews.com/politics/2022-election/democrats-maintain-control-senate-nbc-news-projects-defeating-many-tru-rcna56677
Trump goes after Haley in New Hampshire ad; Biden reschedules Jan. 6 speech: Highlights,nbc,2733,https://www.nbcnews.com/politics/2024-election/live-blog/election-2024-live-updates-rcna131517/rcrd29050?canonicalCard=true
Asian woman punched 125 times in New York attack; suspect charged with attempted murder as hate crime,nbc,2734,https://www.nbcnews.com/news/asian-america/asian-woman-punched-125-new-york-attack-suspect-charged-attempted-murd-rcna19984
Israel vows tough measures to 'strengthen' settlements following deadly attacks,nbc,2735,https://www.nbcnews.com/news/world/israel-announces-measures-strengthen-settlements-attacks-rcna68046
"Trump slams Harris' call for a price-gouging ban, but 37 states already have their own",nbc,2736,https://www.nbcnews.com/politics/2024-election/trump-slams-harris-call-ban-price-gouging-37-states-already-rcna167158
Trump calls people charged and convicted for Jan. 6 riots 'hostages',nbc,2737,https://www.nbcnews.com/meet-the-press/meetthepressblog/trump-calls-people-charged-convicted-jan-6-riots-hostages-rcna123617
"Joe Biden lands 200 judges, highlighting stakes for the courts in the 2024 election",nbc,2738,https://www.nbcnews.com/politics/2024-election/joe-biden-nears-200-judges-highlighting-stakes-courts-2024-election-rcna152485
"The best reusable water bottles of 2024: Shop Stanley, Owala and more",nbc,2739,https://www.nbcnews.com/select/shopping/best-reusable-water-bottles-ncna1267802
Four Mark Robinson staffers step down from embattled campaign,nbc,2740,https://www.nbcnews.com/politics/2024-election/four-mark-robinson-staffers-step-embattled-campaign-rcna172172
"The best tools for baking cookies, as recommended by professional bakers",nbc,2741,https://www.nbcnews.com/select/shopping/best-cookie-baking-tools-rcna130409
"Echoing DeSantis, Florida's new surgeon general argues against Covid vaccines, mandates",nbc,2742,https://www.nbcnews.com/politics/politics-news/echoing-desantis-florida-s-new-surgeon-general-argues-against-covid-n1282082
WWII bomb revealed in drought-hit waters of Italy’s River Po,nbc,2743,https://www.nbcnews.com/news/world/italy-drought-ww2-bomb-water-river-po-rcna41965
At least 90 killed in Israeli military operation targeting two Hamas officials,nbc,2744,https://www.nbcnews.com/news/world/dozens-killed-israel-strikes-al-mawasi-hamas-mohamed-deif-rcna161692
Why Sunbasket is one of the best meal delivery services for gluten-free eaters,nbc,2745,https://www.nbcnews.com/select/shopping/sunbasket-meal-delivery-service-review-2024-rcna140564
Trump says the death of Hamas leader Yahya Sinwar makes a peace deal ‘easier’,nbc,2746,https://www.nbcnews.com/politics/2024-election/trump-death-hamas-yahya-sinwar-peace-deal-easier-rcna176179
Death of Russian oil exec highlights suspicious ends met by those who crossed the Kremlin,nbc,2747,https://www.nbcnews.com/news/world/russia-vladimir-putin-kremlin-lukoil-maganov-death-navalny-skripal-rcna46030
Hamas leader Ismail Haniyeh says 3 of his sons were killed in an Israeli airstrike in Gaza,nbc,2748,https://www.nbcnews.com/news/world/hamas-leader-ismail-haniyeh-sons-killed-israeli-airstrike-gaza-rcna147200
Illinois governor's race shapes up as test of post-Roe abortion politics,nbc,2749,https://www.nbcnews.com/politics/2022-election/illinois-new-york-primaries-test-post-roe-abortion-politics-rcna35570
The 39+ best last-minute Father’s Day gifts from Amazon that’ll arrive in time,nbc,2750,https://www.nbcnews.com/select/shopping/amazon-fathers-day-gifts-ncna1296034
"Democrats intensify their IVF messaging in new billboards, tying Trump to the Alabama ruling",nbc,2751,https://www.nbcnews.com/politics/2024-election/democrats-ivf-messaging-new-billboards-trump-alabama-ruling-rcna140530
"14 best products for rosacea and redness, according to dermatologists",nbc,2752,https://www.nbcnews.com/select/shopping/best-skin-care-products-rosacea-ncna1299897
Florida Senate passes GOP bill that would create police force for election crimes,nbc,2753,https://www.nbcnews.com/politics/elections/florida-senate-passes-gop-bill-would-create-police-force-election-n1290951
21 best personalized Father's Day gifts in 2022,nbc,2754,https://www.nbcnews.com/select/shopping/personalized-fathers-day-gifts-ncna1269952
Facebook's Oversight Board to consider if 'from the river to the sea' is hate speech,nbc,2755,https://www.nbcnews.com/tech/social-media/facebooks-oversight-board-consider-river-sea-hate-speech-rcna151076
Mark Zuckerberg apologizes to parents at online child safety hearing ,nbc,2756,https://www.nbcnews.com/tech/social-media/mark-zuckerberg-apologizes-parents-online-child-safety-hearing-rcna136578
9 at-home teeth whitening products that can help you achieve a brighter smile,nbc,2757,https://www.nbcnews.com/select/shopping/best-home-teeth-whitening-products-ncna1253852
"Ted Cruz and Colin Allred clash over abortion, trans athletes and Jan. 6 in feisty Texas Senate debate",nbc,2758,https://www.nbcnews.com/politics/2024-election/ted-cruz-colin-allred-texas-senate-debate-rcna175115
11 best weighted blankets and weighted comforters of the year,nbc,2759,https://www.nbcnews.com/select/shopping/best-weighted-comforters-weighted-blankets-ncna1193596
JD Vance accused Tim Walz of lying about his IVF experience. Fertility doctors say confusion is common.,nbc,2760,https://www.nbcnews.com/health/health-news/jd-vance-accuses-tim-walz-lying-ivf-rcna167434
Working remote? These last-minute tech accessories might help,nbc,2761,https://www.nbcnews.com/select/shopping/best-remote-work-home-tech-screens-ncna1161791
Donald Trump found guilty in historic New York hush money case,nbc,2762,https://www.nbcnews.com/politics/donald-trump/donald-trump-verdict-hush-money-trial-rcna152492
"Trump interviewed by controversial livestreamer Adin Ross, who gave him a Cybertruck and a Rolex",nbc,2763,https://www.nbcnews.com/tech/internet/adin-ross-interviews-trump-gifts-cybertruck-rolex-rcna165225
Trump's inconsistent messaging clashes with the RNC's attempted embrace of early voting,nbc,2764,https://www.nbcnews.com/politics/donald-trump/trumps-inconsistent-messaging-clashes-rncs-attempted-embrace-early-vot-rcna165972
"Select Bed & Bath Awards 2023: The best bed sheets, towels, pillows and more",nbc,2765,https://www.nbcnews.com/select/shopping/best-bed-bath-awards-2023-rcna103452
"There is no trial date in sight for the Trump documents case, as a judge he appointed holds hearing after hearing",nbc,2766,https://www.nbcnews.com/politics/2024-election/no-trial-date-trump-classified-documents-case-judge-aileen-cannon-rcna157671
DOJ charges man it says was hired by an Indian government employee with plotting to kill a Sikh activist in NYC,nbc,2767,https://www.nbcnews.com/news/us-news/indian-man-charged-alleged-plot-kill-sikh-activist-nyc-rcna127212
"22 best under-eye patches for puffiness, dark circles and fine lines",nbc,2768,https://www.nbcnews.com/select/shopping/best-under-eye-patches-masks-ncna1246428
Cuisinart’s air fryer is a triple threat — here’s my honest review,nbc,2769,https://www.nbcnews.com/select/shopping/cuisinart-air-fryer-toaster-oven-review-rcna151460
Eight TikTok creators sue U.S. government over potential ban ,nbc,2770,https://www.nbcnews.com/tech/tech-news/tiktok-creators-file-lawsuit-us-government-over-potential-ban-rcna152265
Matthew Shepard’s mom calls anti-LGBTQ bills a ‘vicious attack’ 25 years after his murder,nbc,2771,https://www.nbcnews.com/nbc-out/out-news/matthew-shepards-mom-calls-anti-lgbtq-bills-vicious-attack-25-years-mu-rcna121240
Indian national extradited to U.S. to stand trial in alleged plot to kill Sikh activist in New York,nbc,2772,https://www.nbcnews.com/news/world/indian-national-extradited-us-stand-trial-plot-kill-sikh-activist-new-rcna157316
The best ankle weights and wrist weights of 2024,nbc,2773,https://www.nbcnews.com/select/shopping/best-wrist-ankle-weights-ncna1267241
Minnesota House Primary Results 2024,nbc,2774,https://www.nbcnews.com/politics/2024-primary-elections/minnesota-house-results
"Former Proud Boys leader Enrique Tarrio gets 22 years, longest Jan. 6 sentence yet",nbc,2775,https://www.nbcnews.com/politics/justice-department/enrique-tarrio-proud-boys-sentenced-jan-6-sedition-case-rcna103280
"The best solar pool covers to heat, insulate and save money",nbc,2776,https://www.nbcnews.com/select/shopping/solar-pool-covers-top-rated-ncna1280026
How to buy a portable charger for every type of device,nbc,2777,https://www.nbcnews.com/select/shopping/best-portable-chargers-ncna1291495#anchor-Howmuchcanyouchargewithaportablecharger
U.S. officials expect Israeli response to Iran strikes will be limited,nbc,2778,https://www.nbcnews.com/news/world/us-officials-expect-israeli-response-iran-strikes-will-limited-rcna147949
Team USA beats cricket powerhouse Pakistan in historic World Cup victory,nbc,2779,https://www.nbcnews.com/sports/cricket/us-pakistan-cricket-world-cup-historic-upset-rcna155977
Record floods hit Dubai after up to 10 inches of rain; 18 dead in Oman,nbc,2780,https://www.nbcnews.com/news/weather/heavy-rain-rare-flooding-dubai-middle-east-rcna148056
How Taylor Swift transcends America's political divides — barely,nbc,2781,https://www.nbcnews.com/politics/taylor-swift-transcends-americas-political-divides-barely-rcna125908
CIA official: Predictions Afghanistan would become a terrorist launching pad after U.S. exit 'did not come to pass',nbc,2782,https://www.nbcnews.com/investigations/afghanistan-not-terrorist-launching-pad-after-us-exit-says-cia-rcna168672
Biden campaign set to double down on Black voter outreach with visits to Georgia and Detroit this weekend,nbc,2783,https://www.nbcnews.com/news/nbcblk/biden-campaign-black-voter-outreach-georgia-detroit-rcna152731
China and Japan end dispute over Fukushima water discharge ,nbc,2784,https://www.nbcnews.com/news/world/china-japan-end-dispute-fukushima-water-discharge-rcna171950
Abortion rights groups seek ballot measures in 9 more states in 2024,nbc,2785,https://www.nbcnews.com/politics/2024-election/abortion-rights-groups-seek-ballot-measures-9-states-2024-rcna125177
This tiny humidifier from Hey Dewy keeps my skin looking youthful and hydrated,nbc,2786,https://www.nbcnews.com/select/shopping/hey-dewy-humidifier-review-ncna1303397
Israel rescues 2 hostages; IDF launches airstrikes on Rafah despite global concern,nbc,2787,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna138259
Netanyahu signs coalition deal with Israeli far-right,nbc,2788,https://www.nbcnews.com/news/world/israel-netanyahu-likud-far-right-colaition-ben-gvir-jewish-power-rcna58724
Israel and Hezbollah strikes put region on edge; Hamas official says delegation has left Cairo,nbc,2789,https://www.nbcnews.com/news/world/live-blog/live-updates-israel-launches-strikes-hezbollah-lebanon-rcna168111
Sen. Raphael Warnock says embattled N.C. GOP candidate Mark Robinson is ‘white supremacy in blackface’,nbc,2790,https://www.nbcnews.com/politics/2024-election/sen-raphael-warnock-mark-robinson-white-supremacy-blackface-mlk-rcna172153
"Israeli military says 5 soldiers killed by friendly fire in northern Gaza, more troops to join Rafah operation",nbc,2791,https://www.nbcnews.com/news/world/5-israeli-soldiers-killed-friendly-fire-northern-gaza-jabalia-rcna152534
The U.N. begins distributing food aid in Gaza brought ashore by the U.S. military for the first time since June 9,nbc,2792,https://www.nbcnews.com/investigations/un-begins-distributing-food-aid-gaza-brought-us-military-rcna159558
DNC 2024 highlights: Barack Obama praises Harris and Biden in keynote convention speech,nbc,2793,https://www.nbcnews.com/politics/2024-election/live-blog/election-2024-dnc-live-updates-rcna165227#rcrd52707
Jan. 6 rioter who electroshocked Michael Fanone shouts 'Trump won' after he's sentenced to 12½ years,nbc,2794,https://www.nbcnews.com/politics/justice-department/jan-6-rioter-electroshocked-dc-officer-michael-fanone-sentenced-125-ye-rcna89388
Hamas is losing the backing of ordinary people in Gaza who are paying the human price of its war,nbc,2795,https://www.nbcnews.com/news/world/hamas-losing-backing-ordinary-people-gaza-are-paying-human-price-war-rcna159707
"Trump Mar-a-Lago search warrant, property receipt show agents found trove of classified docs",nbc,2796,https://www.nbcnews.com/politics/donald-trump/trump-mar-lago-search-warrant-property-receipt-show-agents-found-trove-rcna42793
Why Palestinians fear that if they leave northern Gaza they may never be able to return,nbc,2797,https://www.nbcnews.com/news/investigations/palestinians-fear-leave-northern-gaza-may-never-able-return-rcna120950
Israel-Hezbollah live updates: Netanyahu orders 'full force' in Lebanon despite U.S. cease-fire push,nbc,2798,https://www.nbcnews.com/news/world/live-blog/live-updates-israel-hezbollah-lebanon-cease-fire-strikes-rcna172793
Jury to begin deliberating in Oath Keepers' Jan. 6 seditious conspiracy trial,nbc,2799,https://www.nbcnews.com/politics/justice-department/oath-keepers-jan-6-seditious-conspiracy-trial-jury-begins-deliberating-rcna58070
How some of the internet's most popular pro-Trump pundits ended up as paid messengers for Russian propaganda,nbc,2800,https://www.nbcnews.com/tech/internet/internets-popular-trump-pundits-ended-paid-messengers-russian-propagan-rcna169803
"Who is Tanya Chutkan, the judge assigned to Trump’s election case?",nbc,2801,https://www.nbcnews.com/politics/donald-trump/tanya-chutkan-judge-assigned-trumps-election-case-rcna97852
Israeli protests over judicial overhaul continue despite Netanyahu’s pause ,nbc,2802,https://www.nbcnews.com/news/world/israeli-protests-judicial-overhaul-continue-netanyahus-pause-rcna77793
Tensions simmer in Jerusalem after Israel responds to rocket attacks with strikes on targets in Syria,nbc,2803,https://www.nbcnews.com/news/world/tensions-simmer-jerusalem-israel-responds-rocket-attacks-strikes-targe-rcna78829
The 51+ best October Prime Day Deals that are still live,nbc,2804,https://www.nbcnews.com/select/shopping/best-october-prime-day-deals-2024-rcna173960
Ron DeSantis' political star is tarnished after key Florida primary night losses,nbc,2805,https://www.nbcnews.com/politics/2024-election/desantis-florida-primary-night-losses-rcna167550
Harris team and White House discussed plans for her to distance herself from Biden,nbc,2806,https://www.nbcnews.com/politics/2024-election/harris-team-white-house-discussed-plans-distance-biden-rcna175948
"Exploding pagers belonging to Hezbollah kill at least 9 and injure more than 2,750 in Lebanon",nbc,2807,https://www.nbcnews.com/news/world/hezbollah-pagers-expolsion-lebanon-handheld-devices-rcna171457
"'I'm not a progressive': Fetterman breaks with the left, showing a maverick side",nbc,2808,https://www.nbcnews.com/politics/congress/-not-progressive-fetterman-breaks-left-israel-immigration-rcna129747
Republicans take the rare step of censuring Rep. Adam Schiff over Trump-era probes,nbc,2809,https://www.nbcnews.com/politics/congress/house-republicans-censure-rep-adam-schiff-trump-era-probes-rcna90451
Vance says Trump would veto a national abortion ban,nbc,2810,https://www.nbcnews.com/politics/2024-election/jd-vance-says-trump-veto-national-abortion-ban-rcna168084
"Hamas attack bears hallmarks of Iranian involvement, former U.S. officials say",nbc,2811,https://www.nbcnews.com/news/hamas-attack-bears-hallmarks-iranian-involvement-former-us-officials-s-rcna119400
D.C. police officer’s suicide after Jan. 6 riot declared line-of-duty death,nbc,2812,https://www.nbcnews.com/politics/politics-news/dc-police-officer-died-suicide-jan-6-riot-declared-line-duty-death-rcna19433
FBI releases declassified document into Saudi 9/11 links after Biden order,nbc,2813,https://www.nbcnews.com/news/us-news/fbi-releases-declassified-document-saudi-9-11-links-after-biden-n1278997
"Janet Jackson tells interviewer she's heard Kamala Harris is not Black, echoing election disinformation",nbc,2814,https://www.nbcnews.com/news/us-news/janet-jackson-tells-interviewer-heard-kamala-harris-not-black-echoing-rcna172121
"A step-by-step guide to getting rid of fleas, according to veterinarians",nbc,2815,https://www.nbcnews.com/select/shopping/how-get-rid-fleas-ncna1262654
Senators unveil bipartisan bill to impose tougher asylum and border laws,nbc,2816,https://www.nbcnews.com/politics/congress/new-immigration-asylum-reform-bill-released-senate-text-rcna136602
Amazon launches new Kindle Paperwhite e-readers: What you should know,nbc,2817,https://www.nbcnews.com/select/shopping/kindle-paperwhite-update-signature-kids-ncna1279865
"Inflation and abortion lead the list of voter concerns, edging out crime, NBC News Exit Poll finds",nbc,2818,https://www.nbcnews.com/politics/2022-election/inflation-abortion-lead-list-voter-concerns-nbc-news-exit-poll-finds-rcna56258
Georgia election board votes to require ballots be hand-counted in November,nbc,2819,https://www.nbcnews.com/politics/2024-election/georgia-election-board-votes-ballots-hand-counted-rcna172015
Hostage deal exposes tensions between Israel’s far-right and hostage families,nbc,2820,https://www.nbcnews.com/news/world/israel-far-right-hostage-families-cease-fire-negotiation-rcna126486
How billions in pandemic aid was swindled by con artists and crime syndicates,nbc,2821,https://www.nbcnews.com/news/us-news/how-billions-pandemic-aid-was-swindled-con-artists-crime-syndicates-n1257766
Nevada abortion rights groups submit signatures to advance ballot measure,nbc,2822,https://www.nbcnews.com/politics/nevada-abortion-rights-groups-signatures-ballot-measure-rcna146116
A death row inmate wrestled with guilt and addiction before his execution,nbc,2823,https://www.nbcnews.com/news/us-news/death-row-inmate-wrestled-guilt-addiction-execution-rcna175749
Death toll rises as Israel battles Hamas,nbc,2824,https://www.nbcnews.com/news/world/live-blog/israel-hamas-conflict-live-updates-rcna119362
"How to shop for the best eco-friendly laundry detergents, according to experts",nbc,2825,https://www.nbcnews.com/select/shopping/best-eco-friendly-laundry-detergents-ncna1298853
"The best ways to store produce and keep it fresh, according to experts",nbc,2826,https://www.nbcnews.com/select/shopping/best-fruit-vegetable-storage-ncna1298005
Administration officials watered down Kamala Harris' Gaza speech before delivery,nbc,2827,https://www.nbcnews.com/politics/white-house/kamala-harris-gaza-speech-watered-down-cease-fire-rcna141750
Trump allies meet with Prime Minister Netanyahu and other Israeli officials,nbc,2828,https://www.nbcnews.com/politics/donald-trump/trump-national-security-adviser-robert-obrien-meets-netanyahu-rcna153185
Iran holds runoff presidential vote pitting hard-line former negotiator against reformist lawmaker,nbc,2829,https://www.nbcnews.com/news/world/iran-presidential-election-runoff-rcna160393
Why did Israel blow up Hezbollah pagers and walkie-talkies — and what might happen next?,nbc,2830,https://www.nbcnews.com/news/world/israel-hezbollah-pagers-explosions-what-now-rcna171602
Senate Republicans block border security bill as they campaign on border chaos,nbc,2831,https://www.nbcnews.com/politics/congress/senate-republicans-block-border-security-bill-campaign-border-chaos-rcna153607
"157+ best Cyber Monday deals still live: Amazon, Target, Walmart and more",nbc,2832,https://www.nbcnews.com/select/shopping/best-cyber-monday-deals-2022-ncna1301406
"The best vitamin E products to nourish and protect skin, according to experts",nbc,2833,https://www.nbcnews.com/select/shopping/best-vitamin-e-skin-care-products-rcna103948
Ga. appeals court grants Trump's request to consider Fani Willis' disqualification from his criminal case,nbc,2834,https://www.nbcnews.com/politics/donald-trump/georgia-appeals-court-grants-trumps-request-consider-whether-fani-will-rcna151231
Trump says crime is out of control. The numbers tell a different story.,nbc,2835,https://www.nbcnews.com/investigations/trump-says-crime-up-fbi-numbers-say-crime-historic-lows-rcna173590
Apple sued by Biden administration over alleged iPhone 'monopoly power',nbc,2836,https://www.nbcnews.com/business/business-news/apple-sued-doj-antitrust-monopoly-biden-rcna144424
Making sense of the new polls seven weeks from Election Day,nbc,2837,https://www.nbcnews.com/politics/2024-election/making-sense-new-polls-seven-weeks-election-day-rcna171894
Our readers’ most purchased tech products in 2023,nbc,2838,https://www.nbcnews.com/select/shopping/bestselling-tech-products-2023-rcna131349
"Months after Ahmaud Arbery's death, Georgia governor plans to sign hate crimes bill",nbc,2839,https://www.nbcnews.com/news/us-news/months-after-ahmaud-arbery-death-georgia-governor-plans-sign-hate-n1232049
Target has announced its upcoming Target Circle Week — Here’s what we know,nbc,2840,https://www.nbcnews.com/select/shopping/target-circle-week-announcement-oct-2024-rcna171322
Biden says Supreme Court reforms are needed to counter an 'extreme and unchecked agenda',nbc,2841,https://www.nbcnews.com/politics/supreme-court/biden-call-supreme-court-reforms-constitutional-limits-presidential-im-rcna163970
"Britain braces for record heat, risking lives and infrastructure",nbc,2842,https://www.nbcnews.com/news/world/britain-emergency-heatwave-hot-wildfires-europe-france-spain-portugal-rcna38647
Bangladesh protesters call on Nobel laureate Muhammad Yunus to lead,nbc,2843,https://www.nbcnews.com/news/world/bangladesh-protesters-call-nobel-laureate-muhammad-yunus-lead-rcna165310
Matt Gaetz's primary is the last stop on Kevin McCarthy's revenge tour,nbc,2844,https://www.nbcnews.com/politics/2024-election/matt-gaetz-florida-primary-kevin-mccarthy-revenge-tour-rcna167140
White House sees Netanyahu as likely to abandon judicial overhaul plan to pursue compromise,nbc,2845,https://www.nbcnews.com/politics/white-house/white-house-sees-netanyahu-likely-abandoning-judicial-overhaul-pursue-rcna76930
"Foreign national Palestinians can cross from Gaza into Egypt on Monday, officials say",nbc,2846,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-gaza-israel-humanitarian-rcna120479
Election 2024: Harris speaks in Phoenix after Obama's Pittsburgh rally; Biden slams Trump,nbc,2847,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-election-live-updates-rcna174214
"The best moisturizers for mature skin in 2024, according to dermatologists",nbc,2848,https://www.nbcnews.com/select/shopping/best-moisturizers-mature-skin-rcna149213
"Guy Reffitt, first Jan. 6 rioter to go to trial, found guilty on all counts",nbc,2849,https://www.nbcnews.com/politics/justice-department/guy-reffitt-first-jan-6-rioter-go-trial-found-guilty-counts-rcna19041
"Best UPF hats for men, women and kids, according to experts",nbc,2850,https://www.nbcnews.com/select/shopping/best-sun-hats-upf-ncna1235377
Ethics Committee investigating Rep. Matt Gaetz over alleged drug use and sexual misconduct,nbc,2851,https://www.nbcnews.com/politics/congress/ethics-committee-investigating-allegations-sexual-misconduct-drug-use-rcna157719
Two Alabama fertility clinics say they will resume IVF services after bill to protect doctors passes,nbc,2852,https://www.nbcnews.com/health/health-news/alabama-fertility-clinic-says-will-resume-ivf-services-bill-passes-pro-rcna141682
"China is building up its nuclear arsenal faster than predicted, U.S. report says",nbc,2853,https://www.nbcnews.com/news/world/china-building-nuclear-weapons-arsenal-faster-rcna121349
"Defying Biden, Netanyahu renews pledge to launch Rafah offensive",nbc,2854,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-rafah-invasion-netanyahu-biden-phone-call-rcna144057
"After years of threats, Trump still doesn't have a plan to replace Obamacare",nbc,2855,https://www.nbcnews.com/health/health-news/debate-trump-health-care-plan-replace-obamacare-rcna170665
44 best gifts for teen girls in 2023,nbc,2856,https://www.nbcnews.com/select/shopping/best-teen-girl-gift-ideas-ncna1300001
Prigozhin plane debris points to sabotage,nbc,2857,https://www.nbcnews.com/news/world/prigozhin-plane-crash-sabotage-explosion-evidence-rcna101756
Election 2024: Trump campaigns in Georgia; Harris weighs trip to southern border,nbc,2858,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna172156/rcrd56341?canonicalCard=true
"Confronted by a Republican voter about the Jan. 6 riot, Trump says 'nothing' was done wrong that day",nbc,2859,https://www.nbcnews.com/politics/2024-election/trump-says-nothing-was-done-wrong-jan-6-republican-voter-confronts-rcna175755
"Select Giftable Tech Awards 2023: The best audio, travel, wearable and gaming gear for your gift list",nbc,2860,https://www.nbcnews.com/select/shopping/best-tech-gifts-giftable-tech-awards-rcna121422
Germany issues 1st arrest warrant for 2022 Nord Stream pipeline blasts ,nbc,2861,https://www.nbcnews.com/news/world/germany-issues-1st-arrest-warrant-2022-nord-stream-pipeline-blasts-rcna166526
U.S. spy agencies are ready to warn voters about foreign election interference — if it's severe enough,nbc,2862,https://www.nbcnews.com/politics/national-security/us-spy-agencies-are-ready-warn-voters-foreign-election-interference-rcna156895
